,Date,Low,High,Close,Open,Volume,Adj Close
1220,2018-05-30,185.25,188.0,187.67,186.54,13736866.0,187.67
1219,2012-11-28,25.75,26.49,26.36,25.94,49205600.0,26.36
1218,2012-06-28,30.9,32.19,31.36,31.96,17713300.0,31.36
1217,2012-07-03,30.8,31.44,31.2,30.91,8763600.0,31.2
1216,2015-04-24,81.48,82.94,81.53,82.77,29660356.0,81.53
1215,2012-11-07,20.37,20.95,20.47,20.85,33396800.0,20.47
1214,2017-11-29,174.0,181.97,175.13,181.89,41843917.0,175.13
1213,2015-10-29,103.52,105.12,104.88,103.96,20316691.0,104.88
1212,2017-06-07,152.34,153.75,153.12,153.27,11822136.0,153.12
1211,2013-07-16,26.01,26.75,26.32,26.39,30817600.0,26.32
1210,2015-12-23,103.86,106.11,104.63,105.89,19599673.0,104.63
1209,2017-02-02,130.4,135.49,130.84,133.22,54366447.0,130.84
1208,2014-10-21,77.15,78.74,78.69,77.56,32252403.0,78.69
1207,2013-10-11,48.79,49.87,49.11,49.18,58428000.0,49.11
1206,2015-03-11,77.26,78.43,77.57,77.8,20215704.0,77.57
1205,2012-06-27,31.9,32.9,32.23,32.46,28568000.0,32.23
1204,2017-01-06,120.03,123.88,123.41,120.98,28545263.0,123.41
1203,2015-05-20,79.46,81.1,80.55,80.47,23056899.0,80.55
1202,2017-08-30,167.63,170.18,169.92,168.17,10850005.0,169.92
1201,2018-01-10,185.63,187.89,187.84,186.94,10464528.0,187.84
1200,2012-09-14,20.9,22.08,22.0,21.13,72819800.0,22.0
1199,2017-07-19,163.17,165.7,164.14,163.59,25915988.0,164.14
1198,2017-09-25,161.56,169.3,162.87,169.24,40538994.0,162.87
1197,2015-04-20,81.24,83.15,83.09,81.54,28796761.0,83.09
1196,2013-07-01,24.62,25.0601,24.81,24.9694,20582200.0,24.81
1195,2014-09-18,76.52,77.33,77.0,76.77,22983300.0,77.0
1194,2014-08-12,72.22,73.3301,72.83,73.09,27374400.0,72.83
1193,2013-02-06,28.66,29.29,29.05,28.74,38375900.0,29.05
1192,2018-06-22,199.31,202.24,201.74,201.16,17420188.0,201.74
1191,2016-05-17,117.2,119.01,117.35,118.82,21328648.0,117.35
1190,2018-07-26,173.75,180.13,176.26,174.89,169803668.0,176.26
1189,2013-03-04,27.44,28.06,27.72,27.76,32400700.0,27.72
1188,2017-01-30,129.6,131.58,130.98,131.58,18956095.0,130.98
1187,2017-02-14,132.55,134.23,133.85,134.1,14364877.0,133.85
1186,2016-02-10,100.24,103.25,101.0,101.55,45179370.0,101.0
1185,2017-02-16,133.02,133.87,133.84,133.07,12831092.0,133.84
1184,2013-09-20,45.74,47.6,47.49,46.32,115508400.0,47.49
1183,2016-07-25,117.78,121.85,121.63,121.39,18487449.0,121.63
1182,2018-07-05,194.03,198.65,198.45,194.74,19684193.0,198.45
1181,2017-07-10,151.51,153.98,153.5,151.69,13296447.0,153.5
1180,2016-04-04,111.61,114.55,112.55,114.07,48487913.0,112.55
1179,2016-05-26,117.92,119.7601,119.47,118.24,18481340.0,119.47
1178,2016-04-25,109.07,110.67,110.1,109.87,21017895.0,110.1
1177,2016-04-22,109.01,111.75,110.56,111.21,38458201.0,110.56
1176,2014-03-31,59.87,61.52,60.24,60.78,53011000.0,60.24
1175,2013-10-23,51.13,52.25,51.9,51.75,57207000.0,51.9
1174,2017-05-23,147.25,148.81,148.07,148.52,12665886.0,148.07
1173,2015-01-05,76.86,79.2455,77.19,77.98,26452191.0,77.19
1172,2016-08-09,124.53,126.09,125.06,125.34,19620967.0,125.06
1171,2016-03-16,110.1,112.5,112.18,110.49,24744778.0,112.18
1170,2013-07-19,25.6,26.1077,25.881,25.82,46539700.0,25.881
1169,2013-11-01,49.72,52.09,49.75,50.85,95033000.0,49.75
1168,2017-06-01,150.3,152.29,151.53,151.75,14459173.0,151.53
1167,2016-12-07,116.57,117.95,117.95,117.0,21913658.0,117.95
1166,2015-09-08,88.83,90.24,89.53,89.69,27012543.0,89.53
1165,2015-09-23,92.8,94.32,93.97,93.4,21701427.0,93.97
1164,2013-12-05,47.87,48.7,48.34,48.15,43855000.0,48.34
1163,2014-09-15,73.43,77.25,74.58,77.15,49576900.0,74.58
1162,2016-12-22,116.93,118.99,117.4,118.86,16258587.0,117.4
1161,2017-12-28,177.68,178.9367,177.92,177.95,11008996.0,177.92
1160,2014-07-25,74.662,75.67,75.19,74.99,45823100.0,75.19
1159,2013-10-16,49.9,51.24,51.135,50.04,64678000.0,51.135
1158,2015-03-27,82.88,83.95,83.3,83.38,18372582.0,83.3
1157,2014-04-30,57.16,59.85,59.78,57.58,76093000.0,59.78
1156,2016-02-26,107.16,109.45,107.92,108.7,26686193.0,107.92
1155,2016-09-28,128.4,129.47,129.23,129.21,12047636.0,129.23
1154,2015-01-14,76.0291,77.2,76.28,76.42,25918564.0,76.28
1153,2015-06-15,80.07,80.93,80.71,80.55,18805087.0,80.71
1152,2012-11-30,26.76,28.0,28.0,27.26,127049600.0,28.0
1151,2013-09-10,43.23,44.26,43.6,44.24,54540300.0,43.6
1150,2016-07-21,120.25,122.1,120.61,121.92,17801663.0,120.61
1149,2017-09-13,172.06,173.17,173.05,173.01,8908633.0,173.05
1148,2013-07-23,25.97,26.3,26.13,26.1,28221600.0,26.13
1147,2012-06-18,29.41,32.08,31.41,29.955,42978900.0,31.41
