,Date,Low,High,Close,Open,Volume,Adj Close
2039,2010-07-27,20.26,21.18,20.55,20.91,619700.0,20.55
2038,2017-05-01,314.81,327.25,322.83,314.88,8480546.0,322.83
2037,2016-12-02,180.0,184.88,181.47,182.88,4042324.0,181.47
2036,2018-03-06,327.03,336.37,328.2,333.75,4285744.0,328.2
2035,2012-10-17,27.8,28.84,28.8191,28.25,668000.0,28.8191
2034,2012-09-13,28.48,29.5,29.48,28.57,1484700.0,29.48
2033,2014-05-07,197.25,210.2,201.35,209.64,10179300.0,201.35
2032,2015-04-23,217.1501,221.48,218.6,218.27,4411184.0,218.6
2031,2018-01-12,333.67,340.41,336.22,338.63,4805025.0,336.22
2030,2017-08-15,359.37,365.49,362.33,365.2,3048074.0,362.33
2029,2013-02-04,37.59,38.42,37.74,38.4,1128000.0,37.74
2028,2017-10-04,349.6,358.62,355.01,351.25,8120353.0,355.01
2027,2015-10-12,215.27,223.0,215.58,222.99,3836303.0,215.58
2026,2018-05-24,274.89,281.11,277.85,278.4,4176708.0,277.85
2025,2017-10-30,317.25,323.78,320.08,319.18,4236029.0,320.08
2024,2017-01-04,214.31,228.0,226.99,214.75,11213471.0,226.99
2023,2012-08-13,29.101,31.3,31.17,29.69,870100.0,31.17
2022,2011-12-21,26.03,28.07,27.57,27.91,1705500.0,27.57
2021,2011-07-12,28.0,29.09,28.17,28.37,1045400.0,28.17
2020,2015-05-26,246.5,252.0,247.455,247.68,3498682.0,247.455
2019,2013-08-20,147.0,149.78,149.58,148.65,6418200.0,149.58
2018,2010-12-22,31.7,32.86,32.63,32.25,833300.0,32.63
2017,2016-12-09,190.81,193.836,192.18,190.87,2722505.0,192.18
2016,2011-03-29,23.21,24.0,23.92,23.3,755400.0,23.92
2015,2017-11-22,311.84,317.42,312.6,316.77,4890091.0,312.6
2014,2014-07-23,219.43,224.75,222.49,220.01,3083300.0,222.49
2013,2012-12-18,34.26,35.07,34.59,34.26,1553900.0,34.59
2012,2012-09-06,27.9,28.9,28.55,28.0,841700.0,28.55
2011,2017-05-08,305.82,313.79,307.19,310.9,6981229.0,307.19
2010,2017-06-29,354.1,371.0,360.75,370.61,8180408.0,360.75
2009,2013-11-26,116.1,122.72,120.5,119.38,13885500.0,120.5
2008,2017-04-11,305.5,313.47,308.71,313.38,5724577.0,308.71
2007,2016-06-28,199.41,204.05,201.79,201.89,6212422.0,201.79
2006,2015-01-09,204.96,209.98,206.66,208.92,4580722.0,206.66
2005,2014-03-21,227.5,236.2,228.89,236.02,8216900.0,228.89
2004,2015-08-10,236.05,242.97,241.14,238.15,4185860.0,241.14
2003,2017-06-27,362.02,376.4,362.37,376.4,6884529.0,362.37
2002,2012-01-30,28.529,29.61,29.57,29.49,729000.0,29.57
2001,2018-06-13,339.8,347.2,344.78,346.706,9469804.0,344.78
2000,2011-06-30,28.4,29.33,29.13,28.5,946700.0,29.13
1999,2014-01-15,162.1,172.23,164.13,168.45,20465600.0,164.13
1998,2015-05-01,220.405,231.77,226.03,229.94,5281689.0,226.03
1997,2015-03-26,189.7,194.79,190.405,193.92,4127956.0,190.405
1996,2012-01-18,26.25,26.88,26.81,26.69,1260200.0,26.81
1995,2011-01-19,23.75,25.47,24.03,25.27,2371500.0,24.03
1994,2011-01-12,26.52,27.399,26.96,27.01,964400.0,26.96
1993,2017-05-25,307.81,316.97,316.83,311.02,4819412.0,316.83
1992,2013-12-27,150.8,155.4999,151.12,155.3,5460200.0,151.12
1991,2016-09-02,196.2,203.2,197.78,202.33,5977413.0,197.78
1990,2014-07-02,227.07,242.33,229.425,240.66,8027400.0,229.425
1989,2012-02-03,30.25,31.33,31.15,30.41,764500.0,31.15
1988,2015-02-19,203.75,212.44,211.705,205.0,5154148.0,211.705
1987,2013-05-14,81.15,97.12,83.24,94.22,37163900.0,83.24
1986,2011-12-15,28.12,29.17,28.62,28.67,700300.0,28.62
1985,2017-03-13,242.78,246.85,246.17,244.82,3022625.0,246.17
1984,2014-12-19,214.5,220.4,219.29,220.19,6910461.0,219.29
1983,2012-08-31,28.2,28.84,28.52,28.61,539800.0,28.52
1982,2015-04-06,197.5,207.75,203.1,198.0,12455811.0,203.1
1981,2010-12-31,26.5,27.25,26.63,26.57,1417900.0,26.63
1980,2014-04-11,198.6,207.0,203.78,200.61,9067200.0,203.78
1979,2016-06-09,227.06,235.33,229.36,234.98,4492075.0,229.36
1978,2017-09-20,371.07,378.25,373.91,373.0,4892872.0,373.91
1977,2016-03-09,202.79,209.3726,208.72,204.52,3208554.0,208.72
1976,2017-10-13,353.68,358.49,355.57,356.98,3528413.0,355.57
1975,2016-11-04,185.96,193.46,190.56,189.0,5146043.0,190.56
1974,2014-10-23,232.0,236.28,235.29,234.655,3499882.0,235.29
1973,2012-11-14,31.204,32.12,31.38,31.96,871300.0,31.38
1972,2012-04-19,32.5,33.43,33.16,32.75,774900.0,33.16
1971,2016-08-08,226.09,229.6,226.16,228.0,2263584.0,226.16
1970,2013-06-04,92.4001,96.42,94.84,92.75,8856100.0,94.84
1969,2017-04-26,309.0,314.5,310.17,312.37,4184186.0,310.17
1968,2014-11-21,242.17,252.78,242.78,252.21,7485059.0,242.78
1967,2015-09-10,245.33,250.7231,248.48,247.23,2709024.0,248.48
1966,2016-08-03,224.21,229.699,225.79,227.37,3887759.0,225.79
1965,2011-04-13,24.81,25.69,24.93,25.13,1211500.0,24.93
1964,2014-10-14,223.0,232.47,227.06,228.25,7112339.0,227.06
1963,2018-04-03,254.49,273.35,267.53,269.82,18844384.0,267.53
1962,2013-03-18,34.92,36.06,35.15,35.3,1316100.0,35.15
1961,2015-12-14,214.87,220.92,218.58,217.51,2831518.0,218.58
1960,2014-07-30,221.04,229.6,228.92,221.92,4917600.0,228.92
1959,2012-04-24,31.0,32.2,31.82,31.82,674500.0,31.82
1958,2017-07-05,326.33,347.24,327.09,347.2,16883496.0,327.09
1957,2015-02-02,203.3,211.9499,210.94,203.97,4149186.0,210.94
1956,2011-01-05,26.19,26.9,26.83,26.48,1446700.0,26.83
1955,2011-02-08,23.0,25.25,24.49,23.78,3504900.0,24.49
1954,2013-07-02,115.5,121.89,117.82,118.255,12064100.0,117.82
1953,2011-09-27,25.57,26.99,26.19,26.0,674500.0,26.19
1952,2016-09-13,193.45,198.49,196.05,197.06,3589379.0,196.05
1951,2014-05-08,178.0,194.4,178.59,182.0,20056600.0,178.59
1950,2015-10-20,202.0,228.6,213.03,227.72,14900047.0,213.03
1949,2015-01-20,187.04,194.1199,191.93,193.87,4503182.0,191.93
1948,2010-12-28,25.0,26.75,26.41,25.85,4056300.0,26.41
1947,2014-08-27,260.29,264.24,263.25,263.5,2985100.0,263.25
1946,2012-10-25,27.45,27.8,27.52,27.8,577700.0,27.52
1945,2016-11-22,183.71,191.47,191.17,185.84,5603361.0,191.17
1944,2013-06-27,106.132,110.25,109.25,106.75,8744900.0,109.25
1943,2017-05-05,296.8,308.55,308.35,298.0,8084153.0,308.35
1942,2012-04-20,32.94,33.7299,33.16,33.14,821800.0,33.16
1941,2017-08-25,347.3,355.69,348.05,354.24,3461744.0,348.05
1940,2012-09-05,27.81,28.5,27.94,28.01,639300.0,27.94
1939,2013-03-15,35.21,36.65,35.29,36.64,3279600.0,35.29
1938,2011-03-04,23.78,24.99,24.95,24.48,1580100.0,24.95
1937,2017-12-06,300.0,313.39,313.26,300.1,7160938.0,313.26
1936,2013-11-12,136.18,144.7,137.8,144.69,14985200.0,137.8
1935,2017-06-09,354.8,376.87,357.32,374.42,17160231.0,357.32
1934,2013-03-11,38.65,39.44,39.1,38.87,1579500.0,39.1
1933,2011-06-07,28.26,29.39,28.37,28.94,1222100.0,28.37
1932,2012-07-11,31.01,31.68,31.51,31.57,638600.0,31.51
1931,2011-05-31,29.55,30.28,30.14,29.69,3290500.0,30.14
1930,2017-07-31,321.04,341.49,323.47,335.5,8499335.0,323.47
1929,2018-01-29,338.28,350.85,349.53,339.85,4722025.0,349.53
1928,2017-06-12,350.62,364.5,359.01,357.99,10476833.0,359.01
1927,2018-03-15,321.1,332.85,325.6,329.38,6366922.0,325.6
1926,2015-07-14,260.51,265.9899,265.65,262.1,1907641.0,265.65
1925,2015-02-17,201.5,205.7,204.35,205.7,3979647.0,204.35
1924,2014-01-06,145.24,150.4,147.0,150.0,5361100.0,147.0
1923,2014-08-22,252.61,256.9499,256.78,254.54,2833400.0,256.78
1922,2015-07-29,262.0,267.89,263.82,264.27,2790095.0,263.82
1921,2015-12-29,229.547,237.72,237.19,230.06,2406290.0,237.19
1920,2017-07-14,321.22,328.42,327.78,323.19,5590393.0,327.78
1919,2014-05-30,207.02,214.8,207.77,210.3,5581100.0,207.77
1918,2011-09-16,24.49,25.84,25.8,24.78,1417100.0,25.8
1917,2010-12-14,27.761,30.3899,28.53,30.29,1765700.0,28.53
1916,2011-01-13,26.16,26.97,26.22,26.96,723600.0,26.22
1915,2018-01-19,342.6,350.5899,350.02,345.0,4812052.0,350.02
1914,2011-09-12,22.45,23.31,22.88,22.735,566600.0,22.88
1913,2012-04-26,32.91,33.52,33.49,32.96,425300.0,33.49
1912,2016-02-22,169.85,178.91,177.74,170.12,5060051.0,177.74
1911,2013-01-16,33.73,34.23,34.1,33.85,1378200.0,34.1
1910,2015-12-09,220.72,227.5,224.52,226.7,3057753.0,224.52
1909,2016-05-02,234.82,243.19,241.8,241.5,3843935.0,241.8
1908,2013-02-21,34.54,37.39,35.16,36.49,9037800.0,35.16
1907,2014-07-11,217.6,221.6,218.13,220.61,3302300.0,218.13
1906,2014-02-06,176.0,180.11,178.38,176.3,5841600.0,178.38
1905,2013-10-10,169.69,175.75,172.93,173.09,8883900.0,172.93
1904,2014-03-17,230.5,237.93,233.98,234.95,5912600.0,233.98
1903,2017-04-24,306.02,310.55,308.03,309.22,5077561.0,308.03
1902,2017-05-12,321.53,327.0,324.81,325.48,4114166.0,324.81
1901,2014-07-08,214.27,220.96,219.07,218.65,7836200.0,219.07
1900,2010-07-22,20.37,21.25,21.0,20.5,957800.0,21.0
1899,2016-10-25,201.2,204.69,202.34,202.9,2445014.0,202.34
1898,2011-07-15,27.4,27.83,27.58,27.79,709000.0,27.58
1897,2013-06-25,100.55,104.2,102.4,103.1,5848700.0,102.4
1896,2016-02-18,164.77,172.95,166.77,172.42,3887574.0,166.77
1895,2010-12-27,25.06,28.58,25.549,28.02,9301900.0,25.549
1894,2014-12-26,221.5,228.5,227.82,221.51,3327016.0,227.82
1893,2012-11-20,31.91,33.1,33.0,32.8,922500.0,33.0
1892,2015-12-15,218.0,222.22,221.09,221.82,2244424.0,221.09
1891,2011-04-11,25.02,26.53,25.27,26.47,1369400.0,25.27
1890,2013-04-26,50.62,53.74,51.2,53.13,3622100.0,51.2
1889,2018-04-26,276.5,285.79,285.48,278.75,4356013.0,285.48
1888,2015-03-10,187.6,193.5,190.32,188.46,5579691.0,190.32
1887,2016-12-01,181.0,188.53,181.88,188.25,5126401.0,181.88
1886,2015-10-07,229.12,237.7,231.96,236.63,6813959.0,231.96
1885,2016-06-06,215.45,220.9,220.68,218.0,2249508.0,220.68
1884,2010-10-14,20.4,21.0299,20.75,21.0,294800.0,20.75
1883,2014-06-12,202.71,209.88,203.52,205.1,5993700.0,203.52
1882,2017-12-22,324.82,330.9214,325.2,329.51,4186131.0,325.2
1881,2018-03-16,319.07,327.4,321.35,325.96,6058612.0,321.35
1880,2014-07-31,221.5,231.4,223.3,229.26,7678300.0,223.3
1879,2018-07-20,311.7093,323.24,313.58,321.23,5166547.0,313.58
1878,2016-12-29,214.1225,219.2,214.68,218.56,4044968.0,214.68
1877,2018-03-14,323.93,339.81,326.63,336.76,7932511.0,326.63
1876,2011-11-04,30.51,32.4,32.31,31.46,3032900.0,32.31
1875,2012-01-26,28.0,29.58,28.94,28.07,1271100.0,28.94
1874,2011-08-09,23.7,25.45,25.06,24.15,1333400.0,25.06
1873,2018-05-08,299.0,307.75,301.97,300.7953,5930000.0,301.97
1872,2012-06-29,31.0,32.8,31.29,32.8,1125800.0,31.29
1871,2013-09-04,165.56,171.62,170.622,169.77,11475700.0,170.622
1870,2018-01-11,333.26,344.8099,337.95,335.24,6619082.0,337.95
1869,2013-04-16,43.91,46.14,45.59,44.19,3180400.0,45.59
1868,2013-07-24,119.56,124.5,121.7,124.47,6869000.0,121.7
1867,2013-05-29,99.0,114.9,104.629,113.55,25099500.0,104.629
1866,2012-12-21,33.58,34.17,34.0,33.94,1492400.0,34.0
1865,2017-11-24,311.0,316.41,315.55,313.79,3242220.0,315.55
1864,2016-07-22,218.88,224.5,222.27,221.99,2579692.0,222.27
1863,2012-03-23,33.15,34.63,34.08,34.26,1170600.0,34.08
1862,2014-06-06,207.18,210.81,208.171,209.75,3073800.0,208.171
1861,2018-02-12,306.25,318.08,315.73,316.13,6166161.0,315.73
1860,2017-07-25,334.15,345.6,339.6,345.0,6958889.0,339.6
1859,2014-11-11,242.0,251.82,251.08,242.55,7952565.0,251.08
1858,2016-10-17,192.0,198.39,193.96,197.05,4554080.0,193.96
1857,2016-08-22,222.68,225.11,222.93,224.17,2065493.0,222.93
1856,2014-03-03,234.99,251.65,250.56,237.26,13089300.0,250.56
1855,2016-04-11,245.3,258.99,249.92,251.0,9161693.0,249.92
1854,2015-10-05,244.13,249.84,246.15,248.84,3689865.0,246.15
1853,2013-08-01,132.631,136.52,135.55,135.0,5323600.0,135.55
1852,2011-08-17,25.51,26.65,25.83,26.39,643700.0,25.83
1851,2014-08-19,251.62,259.33,256.76,258.87,5334800.0,256.76
1850,2013-05-28,100.3,110.75,110.334,101.55,19691900.0,110.334
1849,2015-03-30,181.8,192.25,190.57,185.85,10089516.0,190.57
1848,2013-05-15,78.11,86.88,84.842,81.8,16878700.0,84.842
1847,2016-04-27,249.4,255.0,251.47,252.75,3205808.0,251.47
1846,2015-03-13,187.32,191.75,188.68,188.95,5434298.0,188.68
1845,2011-09-13,22.75,24.1,24.08,23.01,726500.0,24.08
1844,2010-07-12,17.0,18.07,17.05,17.95,2202500.0,17.05
1843,2014-03-27,203.0,213.6,207.32,212.37,9495700.0,207.32
1842,2018-05-25,275.61,279.64,278.85,277.6252,3875082.0,278.85
1841,2014-01-31,178.5146,186.0,181.41,178.85,6508800.0,181.41
1840,2011-04-27,26.63,27.36,27.08,26.93,996900.0,27.08
1839,2015-06-04,245.71,249.3,245.92,247.5,2453615.0,245.92
1838,2015-07-10,257.82,263.0,259.15,262.22,2610858.0,259.15
1837,2018-04-19,288.55,301.01,300.08,291.08,6090599.0,300.08
1836,2017-07-11,314.3,327.28,327.22,316.0,11400054.0,327.22
1835,2014-07-17,213.6,220.55,215.4,216.16,4649400.0,215.4
1834,2012-08-08,28.59,30.0,29.09,29.9,1308900.0,29.09
1833,2012-01-24,26.4399,27.68,27.42,26.63,858000.0,27.42
1832,2015-11-03,207.75,214.44,208.35,213.85,8332486.0,208.35
1831,2012-05-02,33.39,34.39,33.94,33.5,497300.0,33.94
1830,2013-12-11,139.49,143.05,139.65,141.88,7137800.0,139.65
1829,2016-11-09,183.95,192.0,190.06,186.875,8173065.0,190.06
1828,2010-06-29,17.54,25.0,23.89,19.0,18766300.0,23.89
1827,2016-10-20,197.05,203.0,199.1,202.12,5072877.0,199.1
1826,2017-04-20,300.23,309.15,302.51,306.51,6149352.0,302.51
1825,2014-11-05,230.53,241.36,230.97,241.0,9045925.0,230.97
1824,2017-08-23,338.3,353.49,352.77,338.99,4914201.0,352.77
1823,2012-06-13,29.47,30.64,29.77,29.55,844100.0,29.77
1822,2016-11-23,189.0,195.644,193.14,190.61,4891893.0,193.14
1821,2011-09-07,23.28,24.0,23.84,23.39,459200.0,23.84
1820,2015-09-25,256.15,266.91,256.91,266.61,3773392.0,256.91
1819,2012-11-27,31.52,32.66,32.15,32.13,910800.0,32.15
1818,2015-06-01,247.47,251.6,249.45,251.41,2505057.0,249.45
1817,2011-12-01,31.98,33.99,32.6,32.57,1030200.0,32.6
1816,2018-01-22,349.2,357.83,351.56,349.4,6157941.0,351.56
1815,2013-02-26,33.8,34.96,34.43,34.46,2762900.0,34.43
1814,2010-09-02,20.3103,21.24,21.06,20.37,487100.0,21.06
1813,2011-09-02,22.68,23.99,23.07,23.66,769900.0,23.07
1812,2017-12-08,311.26,316.98,315.13,314.6,3442898.0,315.13
1811,2011-03-10,23.73,24.49,24.01,24.44,1017000.0,24.01
1810,2015-04-09,206.12,210.37,210.09,208.43,3800225.0,210.09
1809,2010-10-20,20.04,20.69,20.65,20.16,312500.0,20.65
1808,2012-09-26,27.48,28.4,27.54,27.67,1527200.0,27.54
1807,2015-12-28,225.54,231.98,228.95,231.49,1901304.0,228.95
1806,2016-06-02,217.11,219.909,218.96,219.59,2032832.0,218.96
1805,2013-01-03,34.75,35.45,34.77,35.18,742000.0,34.77
1804,2016-04-18,251.66,258.31,253.88,252.23,4271362.0,253.88
1803,2016-07-28,226.6,230.76,230.61,227.95,2419059.0,230.61
1802,2016-02-04,166.99,175.98,175.33,170.7,4385366.0,175.33
1801,2012-12-06,33.5,34.8,33.9,33.82,660400.0,33.9
1800,2010-11-04,22.151,25.33,24.9,22.6,1874000.0,24.9
1799,2017-06-05,334.21,348.44,347.32,338.5,6737855.0,347.32
1798,2015-04-17,203.5,206.88,206.79,204.99,2469926.0,206.79
1797,2015-04-22,211.69,221.88,219.44,212.5,7863037.0,219.44
1796,2014-08-26,261.66,265.5,261.74,264.98,3818000.0,261.74
1795,2013-09-16,165.85,170.85,166.58,168.0,7574900.0,166.58
1794,2015-06-10,248.5,254.0,250.7,251.9,3454453.0,250.7
1793,2014-12-29,224.02,227.91,225.71,226.9,2811828.0,225.71
1792,2011-09-28,24.51,26.5,24.59,26.0,723300.0,24.59
1791,2012-10-08,28.611,29.4,29.25,28.86,889700.0,29.25
1790,2013-06-28,106.71,109.44,107.36,108.57,5748600.0,107.36
1789,2012-02-02,29.605,30.88,30.25,29.72,805700.0,30.25
1788,2013-10-31,153.3,162.44,159.94,155.67,9333800.0,159.94
1787,2012-07-06,30.8,31.73,30.99,30.99,784500.0,30.99
1786,2017-10-27,316.66,324.59,320.87,319.75,6942493.0,320.87
1785,2018-04-04,252.0,288.37,286.94,252.78,19896746.0,286.94
1784,2016-12-20,202.5,209.0,208.79,203.05,4689071.0,208.79
1783,2013-07-25,120.19,124.75,124.07,120.4,5284300.0,124.07
1782,2010-09-03,20.66,21.3,21.05,20.87,434600.0,21.05
1781,2016-11-01,188.105,198.5,190.79,198.04,7060036.0,190.79
1780,2010-11-01,21.31,22.75,21.41,21.94,455800.0,21.41
1779,2017-11-09,296.3,304.46,302.99,302.5,5419497.0,302.99
1778,2012-10-05,28.68,29.81,28.89,29.7,938600.0,28.89
1777,2015-12-08,224.2,228.8,226.72,227.52,2687636.0,226.72
1776,2016-06-20,218.23,223.75,219.7,219.5,3555471.0,219.7
1775,2018-07-13,309.25,319.5849,318.87,315.58,5875770.0,318.87
1774,2016-03-04,197.5001,204.03,201.04,198.0,6489058.0,201.04
1773,2010-09-16,20.84,23.16,20.94,22.15,2684500.0,20.94
1772,2013-03-08,37.36,39.44,38.47,38.06,912100.0,38.47
1771,2011-05-10,27.91,28.95,28.33,28.24,1535300.0,28.33
1770,2017-05-10,318.12,325.5,325.22,321.56,5681214.0,325.22
1769,2018-08-01,293.0,303.0,300.84,297.99,10129430.0,300.84
1768,2016-03-10,200.671,213.29,205.18,210.0,5192523.0,205.18
1767,2016-11-07,190.05,194.29,193.21,193.59,3870112.0,193.21
1766,2015-01-02,213.26,223.25,219.31,222.87,4764443.0,219.31
1765,2015-11-06,229.5,233.359,232.36,230.7,2445293.0,232.36
1764,2014-09-12,277.0,282.39,279.2,280.5,3324600.0,279.2
1763,2012-04-25,32.07,32.99,32.91,32.07,712200.0,32.91
1762,2012-02-16,32.54,34.51,34.18,33.5,2219700.0,34.18
1761,2017-05-16,315.14,320.06,317.01,317.59,4121619.0,317.01
1760,2012-08-16,29.5,30.39,30.3,29.53,669000.0,30.3
1759,2015-10-01,237.13,248.5,239.88,247.51,4572964.0,239.88
1758,2018-02-07,335.66,346.0,345.0,338.99,5846823.0,345.0
1757,2016-07-11,219.51,226.78,224.78,219.96,5429823.0,224.78
1756,2014-10-22,230.56,237.39,231.1,233.19,4123397.0,231.1
1755,2013-03-06,36.97,37.88,37.69,37.01,1150000.0,37.69
1754,2012-08-20,29.1,30.39,29.51,30.15,1179100.0,29.51
1753,2014-05-06,206.85,218.6596,207.28,216.6,5636700.0,207.28
1752,2013-01-10,33.38,33.99,33.53,33.87,922500.0,33.53
1751,2015-06-29,260.7,265.95,262.02,261.95,3478909.0,262.02
1750,2017-03-22,250.51,255.07,255.01,251.56,4059297.0,255.01
1749,2016-10-06,200.21,204.2099,201.0,202.46,4703402.0,201.0
1748,2013-08-19,142.83,147.38,144.9,143.4269,8037700.0,144.9
1747,2017-12-14,336.9,347.44,337.89,341.01,5744750.0,337.89
1746,2014-09-11,278.63,284.79,280.31,280.46,3766100.0,280.31
1745,2011-12-05,33.4301,35.0,34.42,33.53,1160100.0,34.42
1744,2017-04-03,284.58,299.0,298.52,286.9,13888618.0,298.52
1743,2014-04-24,203.2,212.8,207.86,210.81,5495200.0,207.86
1742,2016-10-24,200.25,203.9452,202.76,201.0,2751562.0,202.76
1741,2013-02-08,39.14,40.0,39.24,39.45,1139800.0,39.24
1740,2016-04-05,240.0,256.56,255.47,240.5,9948699.0,255.47
1739,2010-11-03,21.16,22.5,21.77,21.28,372600.0,21.77
1738,2018-01-25,336.4,349.2,337.64,348.27,6640964.0,337.64
1737,2010-12-03,30.87,32.25,31.49,32.01,1160100.0,31.49
1736,2011-08-02,27.27,29.2,27.34,28.69,1549400.0,27.34
1735,2017-06-21,368.02,376.99,376.4,374.35,4900356.0,376.4
1734,2018-06-01,283.839,291.95,291.82,285.86,5424386.0,291.82
1733,2016-05-11,206.05,215.48,208.96,207.59,5161864.0,208.96
1732,2011-04-15,25.41,26.18,25.58,25.65,943500.0,25.58
1731,2016-07-15,219.64,222.7499,220.4,222.52,2234247.0,220.4
1730,2014-03-14,228.32,236.9365,230.97,235.29,8289700.0,230.97
1729,2018-05-10,304.1119,312.99,305.02,307.4997,5651561.0,305.02
1728,2018-05-03,275.23,288.04,284.45,278.79,17352130.0,284.45
1727,2011-06-03,29.5,31.5,30.13,29.95,6209200.0,30.13
1726,2017-02-07,256.42,260.0,257.48,258.19,4244775.0,257.48
1725,2014-01-16,162.4,172.7,170.97,162.5,11959400.0,170.97
1724,2014-09-17,259.5,264.7,261.38,262.41,5177700.0,261.38
1723,2015-04-15,206.6,209.59,207.83,207.46,1952378.0,207.83
1722,2011-07-27,27.51,28.5,27.64,28.5,958500.0,27.64
1721,2017-01-17,234.37,239.96,235.58,236.7,4617522.0,235.58
1720,2012-08-22,29.01,30.04,29.95,29.01,775500.0,29.95
1719,2014-03-26,211.3501,222.6,212.96,221.95,6907300.0,212.96
1718,2015-11-24,215.0,221.0,218.25,215.37,2480293.0,218.25
1717,2014-01-02,146.55,152.4769,150.1,149.8,6188400.0,150.1
1716,2011-07-05,28.71,29.52,29.14,29.02,996000.0,29.14
1715,2012-05-16,28.88,30.18,29.18,29.58,1257100.0,29.18
1714,2015-08-20,241.9,254.56,242.18,252.06,4905757.0,242.18
1713,2012-10-31,27.37,28.35,28.1314,27.7,775200.0,28.1314
1712,2010-09-29,21.13,22.03,21.98,21.19,1969300.0,21.98
1711,2015-06-05,245.68,249.7,249.14,246.0,3022026.0,249.14
1710,2013-01-30,37.43,38.0,37.52,37.85,968100.0,37.52
1709,2012-11-16,30.5901,32.0,31.8399,31.15,908700.0,31.8399
1708,2018-02-05,333.0,344.47,333.13,337.97,4053777.0,333.13
1707,2014-05-20,193.0701,199.33,195.3,196.94,5546100.0,195.3
1706,2017-08-31,352.82,358.44,355.9,353.55,4072795.0,355.9
1705,2012-06-11,28.9584,31.0,29.12,30.31,636000.0,29.12
1704,2014-03-19,233.51,241.55,235.84,241.39,5071300.0,235.84
1703,2014-09-29,241.38,248.64,245.26,244.0,4854687.0,245.26
1702,2017-08-22,337.37,342.24,341.35,341.13,4288367.0,341.35
1701,2016-04-13,247.33,255.5,254.53,248.51,4925595.0,254.53
1700,2011-02-02,23.669,24.18,23.94,24.16,569500.0,23.94
1699,2013-04-23,50.66,52.92,51.01,51.0,3733800.0,51.01
1698,2014-01-23,173.42,182.38,181.5,177.23,7867400.0,181.5
1697,2018-04-05,288.2,306.26,305.72,289.34,19121101.0,305.72
1696,2012-04-05,34.41,35.44,34.48,35.1,1509400.0,34.48
1695,2012-05-24,29.69,31.25,30.32,31.25,1075600.0,30.32
1694,2010-08-18,18.6,19.59,18.77,19.59,601300.0,18.77
1693,2011-05-03,26.5,27.39,26.87,27.38,913900.0,26.87
1692,2012-02-09,31.43,32.9,32.58,32.0,1277100.0,32.58
1691,2014-05-12,179.88,187.19,184.67,183.87,7002300.0,184.67
1690,2011-06-14,28.52,29.7,28.6,28.54,1573400.0,28.6
1689,2015-09-21,255.8,271.57,264.2,263.98,6120155.0,264.2
1688,2011-05-23,26.62,27.62,26.82,27.62,863600.0,26.82
1687,2011-10-12,27.2,28.0,27.8,27.25,1123400.0,27.8
1686,2011-04-19,24.65,25.26,25.16,25.26,548700.0,25.16
1685,2014-12-05,222.26,229.389,223.71,228.67,6063619.0,223.71
1684,2012-11-01,28.2,29.49,29.2454,28.25,1024100.0,29.2454
1683,2011-11-14,32.62,33.54,33.22,33.0,1325700.0,33.22
1682,2014-09-08,277.5227,284.88,282.11,277.62,5501600.0,282.11
1681,2016-03-29,225.33,232.38,230.13,229.89,4014330.0,230.13
1680,2017-05-18,305.31,313.94,313.06,307.0,5590416.0,313.06
1679,2014-02-13,193.25,202.72,199.63,193.34,8029300.0,199.63
1678,2017-06-16,370.1,378.01,371.4,377.98,6259666.0,371.4
1677,2016-11-29,189.5,196.73,189.57,195.56,4439256.0,189.57
1676,2015-03-03,195.32,200.2435,199.56,196.81,4432329.0,199.56
1675,2011-07-01,28.8,29.6,29.02,29.07,854900.0,29.02
1674,2013-09-27,186.43,191.28,190.9,187.52,5916400.0,190.9
1673,2011-08-30,24.09,24.77,24.63,24.5,366200.0,24.63
1672,2018-03-26,291.36,307.59,304.18,307.34,8324639.0,304.18
1671,2017-11-08,301.3,306.89,304.39,305.5,4725271.0,304.39
1670,2011-10-13,27.44,28.47,27.94,27.63,1043500.0,27.94
1669,2017-04-05,294.2,304.88,295.0,302.04,7880938.0,295.0
1668,2013-11-20,119.06,127.45,121.11,126.08,13849600.0,121.11
1667,2013-05-31,97.73,106.44,97.76,106.26,15172000.0,97.76
1666,2017-03-14,246.02,258.12,258.0,246.11,7598446.0,258.0
1665,2017-04-18,297.9,300.84,300.25,299.7,3035698.0,300.25
1664,2010-09-17,19.8,21.32,20.23,21.02,1198500.0,20.23
1663,2017-02-21,274.01,281.4,277.39,275.45,5676747.0,277.39
1662,2010-09-13,20.5,20.8995,20.72,20.89,360800.0,20.72
1661,2013-04-18,45.3901,47.599,46.97,45.98,3367900.0,46.97
1660,2014-11-25,246.0905,249.72,248.09,247.35,3159804.0,248.09
1659,2017-02-09,266.15,271.18,269.2,266.25,7820222.0,269.2
1658,2016-06-24,189.73,195.12,193.15,190.05,7026516.0,193.15
1657,2012-11-15,30.5,31.44,30.82,31.3,984000.0,30.82
1656,2014-03-11,232.4262,244.6,234.41,236.5,8810100.0,234.41
1655,2011-06-28,27.67,28.25,28.11,27.79,889200.0,28.11
1654,2011-01-06,26.81,28.0,27.88,26.83,2061200.0,27.88
1653,2013-05-23,83.05,93.01,92.73,84.805,12022200.0,92.73
1652,2017-02-22,272.6,283.45,273.51,280.31,8754975.0,273.51
